"GeogrMark","Translit","GeoM","Textstelle","CTH","Fundort","Dat","RefNr","Toponym"
"[Í]D","-un-na-ni-ya",NA,"KuT 60 IV 4",527,"Kusakli Kuppe","k.A.","(KuT 60)","Kuwannaniya"
"br.","]x-wa-an-na-ni-ya-a[š?",NA,"Privat 31 1'",470,"---","jh.","(Privat 31)","Kuwannaniya"
"br.","k]u-wa-an-na-ni-ya-aš",NA,"Privat 31 1'",470,"---","jh.","(Privat 31)","Kuwannaniya"
"br.","]x-wa-an-na-ni-ya-a[š?",NA,"Privat 31 3'",470,"---","jh.","(Privat 31)","Kuwannaniya"
"br.","]-wa-an-na-ni-ya[",NA,"Privat 31 3'",470,"---","jh.","(Privat 31)","Kuwannaniya"
"PÚ","ku-wa-an-na-a[n",NA,"ABoT 2.120 Rs. 3'",528,"<U+1E2A>attuša","sjh.","(AnAr 14913)","Kuwannaniya"
"[P]Ú","ku-wa-na-ni-ya-an",NA,"IBoT 3.7 5'",670,"<U+1E2A>attuša","sjh.","(Bo 1370)","Kuwannaniya"
"PÚ","ku-wa-na-ni-y[a",NA,"KBo 13.176 Vs. 4'",617,"HaH","sjh.","(2169/g)","Kuwannaniya"
"PÚ","ku-wa-na-ni-ya",NA,"KBo 26.182 I 7",528,"HaH","sjh.","(73/s)","Kuwannaniya"
"PÚ","ku-wa-an-n[a-",NA,"KBo 39.48 Rs. 17'",527,"Bk. A","sjh.","(15/r)","Kuwannaniya"
"PÚ","ku-un-na[",NA,"KBo 47.76 Rs. 3'",663,"Bk. M","jh.","(2012/u)","Kuwannaniya"
"PÚ","ku-un-na-ni-ya-aš",NA,"KBo 47.76 Rs. 5'",663,"Bk. M","jh.","(2012/u)","Kuwannaniya"
"PÚ","ku-un-na-ni-ya-aš",NA,"KBo 47.76 Vs. 11'",663,"Bk. M","jh.","(2012/u)","Kuwannaniya"
"PÚ","ku-un-na-ni-ya-aš",NA,"KBo 47.76 Vs. 13'",663,"Bk. M","jh.","(2012/u)","Kuwannaniya"
"br.","k]u-wa-an-na-ni-ya",NA,"KBo 49.103 5'",530,"HaH","jh.","(117/t)","Kuwannaniya"
"[P]Ú","ku-wa-an-na-ni-ya",NA,"KBo 54.82 Vs. 3",500,"T.I","mh.","(117/v)","Kuwannaniya"
"PÚ","ku-wa-an-na-ni-ya",NA,"KUB 2.8 II 28",617,"<U+1E2A>attuša","sjh.","(VAT 13025)","Kuwannaniya"
"ÍD","ku-wa-an-na-n[i-",NA,"KUB 2.8 Vs. III 9",617,"<U+1E2A>attuša","sjh.","(VAT 13025)","Kuwannaniya"
"PÚ","ku-wa-an-na-ni-ya-an",NA,"KUB 2.8 V 21'",617,"<U+1E2A>attuša","sjh.","(VAT 13025)","Kuwannaniya"
"PÚ","ku-wa-an-na-ni-ya",NA,"KUB 12.2 III 9",526,"<U+1E2A>attuša:","sjh.","(Bo 2376)","Kuwannaniya"
"PÚ","ku-wa-an-na-ni-ya-an",NA,"KUB 27.13 IV 21'",698,"<U+1E2A>attuša","sjh.","(Bo 459)","Kuwannaniya"
"—","ku-wa-an-na-ni-ya-aš",NA,"KUB 38.6 IV 20'",527,"<U+1E2A>attuša","sjh.","(Bo 434)","Kuwannaniya"
"PÚ","ku-wa-an-n[a-",NA,"KUB 44.62 r. Kol. 1'",832,"<U+1E2A>attuša","jh.","(Bo 342)","Kuwannaniya"
"PÚ","ku-wa-an-na-ni-ya",NA,"KUB 49.82 II? 5'",572,"<U+1E2A>attuša","jh.","(Bo 945)","Kuwannaniya"
"PÚ","ku-wa-an-na-ni-ya-aš",NA,"KUB 52.102 II 7'",667,"<U+1E2A>attuša","jh.","(Bo 2712)","Kuwannaniya"
"br.","k]u-wa-an-na-ni-ya",NA,"KUB 57.97 I 10'",528,"<U+1E2A>attuša","jh.","(Bo 182)","Kuwannaniya"
"PÚ","ku-un-na-ni-ya",NA,"KUB 57.97 I 5'",528,"<U+1E2A>attuša","jh.","(Bo 182)","Kuwannaniya"
"PÚ","ku-wa-na-ni-ya",NA,"KUB 57.97 I 8'",528,"<U+1E2A>attuša","jh.","(Bo 182)","Kuwannaniya"
"PÚ","ku-un-na-n[i",NA,"VSNF 12.111 Rs. 14",526,"<U+1E2A>attuša","sjh.","(VAT 7480)","Kuwannaniya"
"PÚ","ku-[",NA,"VSNF 12.111 Rs. 7",526,"<U+1E2A>attuša","sjh.","(VAT 7480)","Kuwannaniya"
"ÍD","l[a?-",NA,"KBo 20.119 V 8'",786,"Bk. A","mh.?","(418/c)","La[ (?)"
"ÍD","la-[ -y]a-aš-pu-un",NA,"KUB 15.5 I 4",583,"Bk. E","jh.","(85/f)","La[ ]yašpu"
"ÍD","la-ar-ša-aš",NA,"KBo 13.237 Vs. 1",528,"HaH","sjh.","(425/s)","Larša (?)"
"ÍD","li-mi-ya",NA,"KUB 23.11 II 2'",142,"<U+1E2A>attuša","jh.","(VAT 7431)","Limiya"
"URU","ma-[",NA,"KBo 8.27 Vs. 4'",222,"Bk. D","mh.","(162/k)","Ma["
"URU","ma-x[",NA,"ABoT 1.23 Rs.? 7",670,"<U+1E2A>attuša","jh.","(AnAr 6977)","Ma["
"KUR URU","ma-[",NA,"KBo 18.120 Vs. 5'",209,"Bk. D","jh.","(357/w)","Ma["
"PÚ","ma-x[",NA,"KBo 43.37 7'",458,"Bk. D","mh.","(82/f)","Ma["
"URU","ma-x[",NA,"KBo 50.218 Vs. 5'",146,"T.I","mh.","(1684/u)","Ma["
"URU","m[a?-",NA,"KBo 50.266a 4'",260,"T.I","jh.","(583/u)","Ma["
"URU","ma?-[",NA,"KBo 53.249 6'",530,"T.I","jh.","(1488/u)","Ma["
"URU","ma-x[",NA,"KUB 31.64a 5'",12,"T.I","jh.","(1735/u)","Ma["
"ÍD","ma-[",NA,"KBo 57.78 2'",470,"T.I","k.A.","(684/v)","Ma["
"URU","ma-a[",NA,"KBo 64.349 r. Kol. 3'",670,"---","jh.","(Privat 78)","Ma["
"ÍD","ma-<U+1E2B>i?-li-iš-tar-ni-ya-aš",NA,"KUB 25.48 IV 24",628,"<U+1E2A>attuša","jh.","(Bo 320)","Ma<U+1E2B>ilištarniya"
"ÍD","ma-a-la[","","Bo 5240 9'",470,"<U+1E2A>attuša","jh.","(Bo 5240)","Mala"
"ÍD","ma-a-la-an-na","","KBo 10.2 III 29",4,"Bk. K","jh.","(202/p)","Mala"
"ÍD","ma-la","","KBo 10.47g III 2'",341,"Bk. K","jh.","(193/p)","Mala"
"ÍD","ma-a-la","","KBo 11.40 VI 7'",682,"Bk. K","jh.","(173/p)","Mala"
"—","ma-a-la-kán","ÍD-i","KBo 12.100 Vs. 4",765,"HaH","sjh.","(300/t)","Mala"
"ÍD","ma-a[-","","KBo 13.263 r. Kol. 1'",766,"HaH","jh.","(731/u)","Mala"
"ÍD","ma-a-la","","KBo 16.52 Vs. 13'",209,"Bk.","jh.","(136/x)","Mala"
"br.","ma-a-la","","KBo 40.342 3'",832,"Bk. A","jh.","(88/e)","Mala"
"ÍD","ma-[","","KBo 40.342 7'",832,"Bk. A","jh.","(88/e)","Mala"
"ÍD","ma-a-[","","KBo 47.256 11'",670,"Bk. N","jh.","(832/w)","Mala"
"br.","-l]a","","KUB 14.11 II 47'",378,"T.I","sjh.","(650/u)","Mala"
"ÍD","ma-a-la-ma-mu","","KUB 14.11 III 14'",378,"T.I","sjh.","(650/u)","Mala"
"ÍD","ma-[","","KUB 14.11 III 18'",378,"T.I","sjh.","(650/u)","Mala"
"ÍD","ma-la-ma","","KBo 56.2 4'",370,"HaH","jh.","(761/u)","Mala"
"ÍD","ma-a-la-an-n[a","","KBo 64.218 8'",832,"T.I","jh.","(877/u)","Mala"
"ÍD","ma-a-la","","KUB 14.8 Vs. 10'",378,"<U+1E2A>attuša","jh.","(Bo 2803)","Mala"
"ÍD","ma-a-la","","KUB 14.8 Vs. 12'",378,"<U+1E2A>attuša","jh.","(Bo 2803)","Mala"
"Í[D]","-l]a","","KUB 14.8 Vs. 38'",378,"<U+1E2A>attuša","jh.","(Bo 2803)","Mala"
"br.","-l]a","","KUB 26.86 II 45'",378,"<U+1E2A>attuša","jh.","(Bo 2067)","Mala"
"br.","]-a-la-ma-mu","","KUB 26.86 III 18'",378,"<U+1E2A>attuša","jh.","(Bo 2067)","Mala"
"br.","]-a-la","","ABoT 2.22 4'",378,"<U+1E2A>attuša","jh.","(Bo 2067)","Mala"
"ÍD","ma-a-la-an","","KUB 19.9 I 14'",83,"<U+1E2A>attuša","jh.","(Bo 2631)","Mala"
"ÍD","ma-a-la-an-ma-kán","","KUB 19.9 I 16'",83,"<U+1E2A>attuša","jh.","(Bo 2631)","Mala"
"ÍD","ma-a-la","","KUB 19.37 II 47",61,"<U+1E2A>attuša","jh.","(VAT 13063)","Mala"
"[Í]D","ma-a-la","","KUB 19.37 III 1'",61,"<U+1E2A>attuša","jh.","(VAT 13063)","Mala"
"ÍD","ma-a-la","","KUB 23.9 7",341,"<U+1E2A>attuša","jh.","(Bo 535)","Mala"
"br.","-l]a-an","","KUB 23.20 10'",4,"<U+1E2A>attuša","jh.","(Bo 3229)","Mala"
"ÍD","ma-a-la","","KUB 23.79 Rs. 10'",365,"<U+1E2A>attuša","mh.?","(Bo 1395)","Mala"
"br.","ma-a-la-an","","KUB 23.79 Rs. 8'",365,"<U+1E2A>attuša","mh.?","(Bo 1395)","Mala"
"ÍD","ma-a-la","","KUB 23.79 Vs. 3'",365,"<U+1E2A>attuša","mh.?","(Bo 1395)","Mala"
"—","ma-a-la-aš","","KUB 35.108 IV 22'",764,"Bk. A","mh.","(316/e)","Mala"
"ÍD","ma-a-la","","KUB 36.35 I 5'",342,"<U+1E2A>attuša","sjh.","(Bo 2567)","Mala"
"ÍD","ma-a-la[","","VBoT 135 3'",832,"---","jh.","(YBC 16178)","Mala"
"ÍD","ma-li-ya-aš",NA,"KBo 2.16 Vs. 4",527,"Bk. E *","jh.","(Bo 27)","Maliya"
"[Í]D","ma-li-ya-aš",NA,"KBo 47.76 Rs. 5'",663,"Bk. M","jh.","(2012/u)","Maliya"
"al-da-an-ni-iš","ma-li-ya-aš",NA,"KUB 38.33 5",526,"<U+1E2A>attuša","jh.","(Bo 7894)","Maliya"
"ÍD","ma-am-ma-ra-an-da",NA,"KBo 11.40 VI 8'",682,"Bk. K","jh.","(173/p)","Mammaranda"
"ÍD","ma-am-ra-an-ta-aš",NA,"KUB 2.1 VI 9",682,"<U+1E2A>attuša","sjh.","(VAT 7485)","Mammaranda"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"Bk. A","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
"DÍD","ma-ra-ša-an-ta","","DAAM 1.41 I 2",0,"","k.A.","()","Maraššanta"
