"GeogrMark","Translit","GeoM","Textstelle","CTH","Fundort","Dat","RefNr","Toponym"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 13",0,"","k.A.","()","Zipi"
"URU","zi-pí",NA,"DAAM 1.41 I 19",0,"","k.A.","()","Zipi"
