"GeogrMark","Translit","GeoM","Textstelle","CTH","Fundort","Dat","RefNr","Toponym"
"—","pí-ša-i-š[a-",NA,"KUB 47.13 2'",370,"<U+1E2A>attuša","mh.?","(Bo 4254)","Pišaiša"
"<U+1E2A>UR.SAG","pí-iš-ka4-ra-na",NA,"KBo 2.13 Rs. 2'",528,"Bk. E *","jh.","(Bo 28)","Piškarana"
"<U+1E2A>UR.SAG","pí-iš-[",NA,"KBo 2.13 Rs. 5'",528,"Bk. E *","jh.","(Bo 28)","Piškarana"
"<U+1E2A>UR.SAG","pí-tum-ma-aš-ša",NA,"KBo 64.334 I 4",670,NA,"jh.","(Privat 48)","Pitummašša"
"<U+1E2A>UR.SAG","pé-e-tum-ma-aš",NA,"Bo 6588 r. Kol. 15'",530,"<U+1E2A>attuša","jh.","(Bo 6588)","Pitummašša (?)"
"<U+1E2A>UR.SAG","pé-e-tum-ma-aš",NA,"Bo 6588 r. Kol. 5'",530,"<U+1E2A>attuša","jh.","(Bo 6588)","Pitummašša (?)"
"ši-un-na","pu-[",NA,"KBo 16.95 r. Kol. 9'",628,"Bk. A","jh.","(406/f)","Pu["
"<U+1E2A>UR.SAG","pu-x[",NA,"KBo 15.62 Vs. III 3'",786,"Bk. A","jh.","(509/c)","Pu["
"<U+1E2A>UR.SAG","pu-la-li-ya",NA,"KUB 26.43 Vs. 11",225,"T.I","jh.","(Bo 68/24)","Pulaliya"
"[<U+1E2A>UR].SAG","pu-l[i",NA,"KBo 51.262 4'",832,"T.I","jh.","(378/u)","Puli["
"br.","]-u-pa-a-ra-an",NA,"KUB 41.34 Rs. 2",526,"<U+1E2A>attuša","sjh.","(Bo 99)","Pupara"
"<U+1E2A>UR.SAG","pu-u-pa-ra-a-aš",NA,"KUB 41.34 Vs. 10'",526,"<U+1E2A>attuša","sjh.","(Bo 99)","Pupara"
"<U+1E2A>UR.SAG","p[u-",NA,"KUB 46.22 IV 12'",526,"<U+1E2A>attuša","sjh.","(Bo 99)","Pupara"
"<U+1E2A>UR.SAG","pu-u-[",NA,"KUB 46.22 IV 16'",526,"<U+1E2A>attuša","sjh.","(Bo 99)","Pupara"
"<U+1E2A>UR.SAG","pu-u-pa-ra-an",NA,"KUB 46.22 IV 2'",526,"<U+1E2A>attuša","sjh.","(Bo 99)","Pupara"
"<U+1E2A>UR.SAG","pu-pa-ra",NA,"KUB 56.40 IV 10'",526,"<U+1E2A>attuša","sjh.","(Bo 2564)","Pupara"
"<U+1E2A>UR.SAG","pu-pa-r[a",NA,"KUB 56.40 IV 9'",526,"<U+1E2A>attuša","sjh.","(Bo 2564)","Pupara"
"<U+1E2A>UR.SAG","pu-u-ru-wa",NA,"Merzifon 2 Rs. 9'",628,"Bk. C","jh.","(683/f)","Puruwa"
"<U+1E2A>UR.SAG","pu-uš-<U+1E2B>a-an-d[a",NA,"KUB 12.3 15'",529,"<U+1E2A>attuša","jh.","(Bo 3170)","Puš<U+1E2B>anda"
"[<U+1E2A>UR].SAG","pu-uš-ku-ru-um[",NA,"Bo 3756 III 5'",670,"<U+1E2A>attuša","jh.","(Bo 3756)","Puškurum["
"<U+1E2A>UR.SAG","piš-k[u-",NA,"Bo 3479 7'",590,"<U+1E2A>attuša","jh.","(Bo 3479)","Puškurunuwa"
"[<U+1E2A>UR.SA]G","p]ùš-ku-ru-nu-wa",NA,"Bo 4281 Rs. 5",530,"<U+1E2A>attuša","jh.","(Bo 4281)","Puškurunuwa"
"<U+1E2A>UR.SAG","pùš-ku-ru-nu-wa[",NA,"VSNF 12.30 IV 22'",591,"<U+1E2A>attuša","sjh.","(Bo 6091)","Puškurunuwa"
"<U+1E2A>UR.SAG","pùš-ku-ru-nu-[",NA,"IBoT 1.1 III 15'",618,"<U+1E2A>attuša","sjh.","(Bo 94)","Puškurunuwa"
"<U+1E2A>UR.SAG","pùš-ku-ru-nu-wa-an",NA,"IBoT 1.1 III 5'",618,"<U+1E2A>attuša","sjh.","(Bo 94)","Puškurunuwa"
"<U+1E2A>UR.SAG","pùš-ku-ru-nu-wa-an",NA,"IBoT 1.1 IV 13",618,"<U+1E2A>attuša","sjh.","(Bo 94)","Puškurunuwa"
"<U+1E2A>UR.SAG","pùš-ku-ru-nu-wa-[",NA,"IBoT 1.1 IV 3",618,"<U+1E2A>attuša","sjh.","(Bo 94)","Puškurunuwa"
"<U+1E2A>UR.SAG","pùš-ku-ru-nu-wa",NA,"IBoT 1.1 V 11",618,"<U+1E2A>attuša","sjh.","(Bo 94)","Puškurunuwa"
"<U+1E2A>UR.SAG","pùš-ku-ru-nu-wa",NA,"IBoT 1.1 V 22",618,"<U+1E2A>attuša","sjh.","(Bo 94)","Puškurunuwa"
"br.","p]ùš-ku-ru-nu-wa",NA,"IBoT 1.1 VI 12",618,"<U+1E2A>attuša","sjh.","(Bo 94)","Puškurunuwa"
"<U+1E2A>UR.SAG","pùš-ku-ru-nu-[",NA,"KBo 2.17 Vs. 7",670,"Bk. E *","jh.","(Bo 37)","Puškurunuwa"
"<U+1E2A>UR.SAG","pùš-ku-ru-nu-wa",NA,"KBo 9.131 I 7",595,"---","sjh.","(3/n)","Puškurunuwa"
"<U+1E2A>UR.SAG","pùš-k[u-ru-n]u-wa-an",NA,"KBo 10.20 IV 5",604,"Bk. K","jh.","(126/p)","Puškurunuwa"
"<U+1E2A>UR.SAG","pùš-ku-ru-nu-wa-an",NA,"KBo 10.29 II 3'",669,"Bk. K","jh.","(297/p)","Puškurunuwa"
"<U+1E2A>UR.SAG","pùš-ku-ru-nu-wa",NA,"KBo 11.39 VI 2",595,"Bk. K","jh.","(294/q)","Puškurunuwa"
"[<U+1E2A>UR].SAG","pùš-ku-ru-nu-wa",NA,"KBo 13.162 Rs. 7'",385,"HaH","jh.","(436/s)","Puškurunuwa"
"<U+1E2A>UR.SAG","pùš-ku-ru-nu-wa",NA,"KUB 44.4 Vs. 18",528,"HaH","sjh.","(446/s)","Puškurunuwa"
"<U+1E2A>UR.SAG","pùš-ku-ru-nu-w[a",NA,"KBo 22.205 6'",670,"T.I","jh.","(Bo 69/255)","Puškurunuwa"
"<U+1E2A>UR.SAG","pu-uš-ku-ru-nu-wa",NA,"KBo 17.88 III 15'",591,"Bk. A","mh.","(1920/c)","Puškurunuwa"
"[<U+1E2A>UR.S]AG?","pùš-ku-ru-[",NA,"KBo 49.290 2'",568,"HaH","jh.","(2001/f)","Puškurunuwa"
"<U+1E2A>UR.SAG","pùš-ku-ru-nu-wa",NA,"KBo 24.118 VI 16'",568,"Bk. A","jh.","(599/d)","Puškurunuwa"
"<U+1E2A>UR.SAG","pùš-ku-ru-nu-wa",NA,"KBo 24.118 VI 21'",568,"Bk. A","jh.","(599/d)","Puškurunuwa"
"<U+1E2A>UR.SAG","p[ùš-",NA,"KBo 45.1b 3'",591,"HaH","sjh.","(35/t)","Puškurunuwa"
"<U+1E2A>UR.SAG","pùš-ku-r[u-",NA,"KBo 46.266 3'",832,"Bk. E","sjh.","(145/r)","Puškurunuwa"
"<U+1E2A>UR.SAG","p[u-",NA,"KBo 47.76 Vs. 6'",663,"Bk. M","jh.","(2012/u)","Puškurunuwa"
"br.","-k]u-ru-nu-wa",NA,"KBo 48.182 3'",832,"<U+1E2A>attuša","jh.","(1163/u)","Puškurunuwa"
"<U+1E2A>UR.SAG","pùš-ku-ru-nu-wa",NA,"KBo 56.80 7'",630,"HaH","sjh.","(1903/u)","Puškurunuwa"
"<U+1E2A>UR.SAG","pùš-ku-ru-nu-wa",NA,"KUB 6.45 I 54",381,"T.I","jh.","(844/v)","Puškurunuwa"
"br.","pù]š-ku-ru-nu-w[a",NA,"KBo 59.161 Vs.? 1'",670,"T.I","k.A.","(1084/z)","Puškurunuwa"
"<U+1E2A>UR.SAG","pùš-ku-ru-nu-wa",NA,"KUB 1.15 II 6",613,"<U+1E2A>attuša","jh.","(Bo 430)","Puškurunuwa"
"<U+1E2A>UR.SAG","pùš-ku-ru-nu-wa",NA,"KUB 6.46 II 19",381,"<U+1E2A>attuša","jh.","(VAT 7512)","Puškurunuwa"
"<U+1E2A>UR.SA]G","pùš-ku-ru-nu-wa-an",NA,"KUB 25.6 V 2'",592,"<U+1E2A>attuša","jh.","(Bo 2550)","Puškurunuwa"
"<U+1E2A>UR.SAG","pùš-ku-ru-n[u-",NA,"KUB 25.18 I 13",618,"<U+1E2A>attuša","sjh.","(Bo 61)","Puškurunuwa"
"<U+1E2A>UR.SAG","pùš-ku-ru-nu-wa",NA,"KUB 25.18 I 16",618,"<U+1E2A>attuša","sjh.","(Bo 61)","Puškurunuwa"
"br.","-k]u-ru-nu-wa",NA,"KUB 25.18 I 5'",618,"<U+1E2A>attuša","sjh.","(Bo 61)","Puškurunuwa"
"<U+1E2A>UR.SAG","pùš-[ -r]u-nu-wa",NA,"KUB 25.18 II 2",618,"<U+1E2A>attuša","sjh.","(Bo 61)","Puškurunuwa"
"br.","-k]u-ru-nu-wa",NA,"KUB 25.18 II 38'",618,"<U+1E2A>attuša","sjh.","(Bo 61)","Puškurunuwa"
"br.","]-ku-ru-nu-wa",NA,"KUB 25.18 III 1",618,"<U+1E2A>attuša","sjh.","(Bo 61)","Puškurunuwa"
"br.","]-ru-nu-wa",NA,"KUB 25.18 V 6'",618,"<U+1E2A>attuša","sjh.","(Bo 61)","Puškurunuwa"
"<U+1E2A>UR.SAG","pùš-ku-ru-nu-wa",NA,"KUB 29.1 II 28",414,"Bk. A","jh.","(1780/c)","Puškurunuwa"
"<U+1E2A>UR.SA[G]","-r]u-nu-wa",NA,"KBo 24.112 Rs. 2'",604,"Bk. A","jh.","(528/b)","Puškurunuwa"
"<U+1E2A>UR.SAG","pùš-ku-ru-nu-wa",NA,"KUB 22.27 IV 30",568,"---","jh.","(161/a)","Puškurunuwa"
"<U+1E2A>UR.SAG","pùš-ku-ru-nu-wa",NA,"KUB 22.27 IV 33",568,"---","jh.","(161/a)","Puškurunuwa"
"<U+1E2A>UR.SAG","pu-uš-ku-ru-nu-wa-za",NA,"KUB 36.90 u. Rd. 25'",386,"<U+1E2A>attuša","sjh.","(Bo 925)","Puškurunuwa"
"br.","p]ùš-ku-ru-nu-wa",NA,"KUB 40.101 Vs. 11'",682,"<U+1E2A>attuša","sjh.","(Bo 431)","Puškurunuwa"
"br.","p]ùš-ku-ru-nu-wa",NA,"KUB 44.33 I 13'",635,"<U+1E2A>attuša","sjh.","(Bo 466)","Puškurunuwa"
"<U+1E2A>UR.SAG","pùš-ku-nu-wa",NA,"KUB 50.82 11'",568,"<U+1E2A>attuša","jh.","(Bo 5504)","Puškurunuwa"
"<U+1E2A>UR.SAG","pùš-ku-nu-wa",NA,"KUB 50.82 15'",568,"<U+1E2A>attuša","jh.","(Bo 5504)","Puškurunuwa"
"br.","pù]š-ku-ru-nu-wa",NA,"KUB 55.1 IV 16",581,"<U+1E2A>attuša","jh.","(Bo 2401)","Puškurunuwa"
"br.","-k]u-ru-nu-wa",NA,"KUB 55.6 I 5",670,"<U+1E2A>attuša","sjh.","(Bo 2242)","Puškurunuwa"
"[<U+1E2A>]UR.SAG","pùš-ku-ru-nu-w[a]",NA,"KUB 59.1 VI 10'",619,"<U+1E2A>attuša","jh.","(VAT 7458)","Puškurunuwa"
"[<U+1E2A>UR.SA]G","pùš-ku-ru-[",NA,"KUB 60.30 IV? 3'",772,"<U+1E2A>attuša","jh.","(Bo 1250)","Puškurunuwa"
"<U+1E2A>UR.SAG","pùš-ku-ru-nu-[",NA,"VSNF 12.1 Rs. 24'",604,"<U+1E2A>attuša","sjh.","(VAT 13029)","Puškurunuwa"
"<U+1E2A>UR.SAG","pùš-ku-ru-nu-wa",NA,"VSNF 12.1 Rs. 24'",604,"<U+1E2A>attuša","sjh.","(VAT 13029)","Puškurunuwa"
"<U+1E2A>UR.[SAG]","pù]š-ku-ru-nu-wa",NA,"VSNF 12.1 Rs. 25'",604,"<U+1E2A>attuša","sjh.","(VAT 13029)","Puškurunuwa"
"<U+1E2A>UR.SAG","ra-a-bi-i",NA,"KUB 26.43 Vs. 27",225,"T.I","jh.","(Bo 68/24)","Rabu"
"<U+1E2A>UR.SAG","ša-a<U+1E2B>-<U+1E2B>u-pí-i[d-d]a-ya",NA,"KUB 54.1 I 30",389,"T.I","jh.","(552/u)","Šah<U+1E2B>upidda"
"<U+1E2A>UR.SAG","ša-<U+1E2B>u-wa-ar[",NA,"KBo 25.162 r. Kol. 7",832,"Bk. A","jh.","(893/u)","Ša<U+1E2B>uwar["
"<U+1E2A>UR.SAG","ša-ak-tu-[",NA,"Tarsus 1 Vs. 6",222,"Tarsus","k.A.","(Tarsus 1)","Šakdunuwa"
"KUR <U+1E2A>UR.SAG","ša-kad-du-nu-wa",NA,"HKM 46 8",188,"Masat","mh.","(Mst. 75/113)","Šakdunuwa"
"<U+1E2A>UR.SAG","ša-ak-du-nu-w[a]",NA,"HKM 71 18",190,"Masat","mh.","(Mst. 75/111)","Šakdunuwa"
"KUR <U+1E2A>UR.SAG","ša-kad-du-nu-wa",NA,"HKM 96 18'",188,"Masat","mh.","(Mst. 75/79)","Šakdunuwa"
"<U+1E2A>UR.SAG","ša-kad-du-un-wa",NA,"KBo 16.36 II 5'",83,"Bk. A","jh.","(363/e)","Šakdunuwa"
"br.","-a]k-du-nu-wa-an",NA,"KBo 50.50 4'",83,"T.I","jh.","(431/u)","Šakdunuwa"
"br.","š]a-ak-du-nu-wa-aš",NA,"KBo 50.50 6'",83,"T.I","jh.","(431/u)","Šakdunuwa"
"<U+1E2A>UR.SAG","ša-<U+2E22>ak<U+2E23>-du-ú-na",NA,"KBo 50.209 lk. Kol. 5'",215,"T.I","jh.","(900/v)","Šakdunuwa"
"—","ša-ak-tu-nu-ú-wa",NA,"KBo 19.162 Vs. 14",725,"T.I","mh.","(312/u)","Šakdunuwa"
"—","ša-ak-tu-nu-ú-wa",NA,"KUB 2.2 II 57",413,"<U+1E2A>attuša","jh.","(Bo 2030)","Šakdunuwa"
"<U+1E2A>UR.SAG","ša-ak-du-nu-wa",NA,"KUB 2.2 II 61 + KUB 48.1 II 61",413,"<U+1E2A>attuša","jh.","(Bo 2030)","Šakdunuwa"
"<U+1E2A>UR.SAG","ša-ku-du-nu-wa",NA,"KUB 38.12 I 24",527,"<U+1E2A>attuša","jh.","(Bo 2077)","Šakdunuwa"
"<U+1E2A>UR.SAG","ša-a-kur-ya[",NA,"KUB 53.4 Rs. 33'",638,"<U+1E2A>attuša","jh.","(Bo 2326)","Šakuriya (?)"
"<U+1E2A>UR.SAG","ša-la-[",NA,"KUB 34.33 12'",61,"Bk. A","sjh.","(30/k)","Šala["
"<U+1E2A>UR.SAG","ša-a-li-ti-i[n",NA,"KBo 4.4 II 78",61,"T.I","jh.","(947/u)","Šaliti"
"<U+1E2A>UR.SAG","ša-li-du-wa-an-ta",NA,"Bo 3346 3'",530,"<U+1E2A>attuša","jh.","(Bo 3346)","Šaliduwanta"
"[<U+1E2A>UR.SA]G","ša-li-wa-ni",NA,"KBo 32.184 Rs. 1'",222,"T.VIII","mh.","(Bo 84/417)","Šaliwana"
"<U+1E2A>UR.SAG","ša-li-wa-na",NA,"KBo 32.184 Vs. 6'",222,"T.VIII","mh.","(Bo 84/417)","Šaliwana"
"<U+1E2A>UR.SAG","šal-ku-wa-[ ]-aš",NA,"KBo 12.135 VII 2",664,"HaH","sjh.","(13/s)","Šalkuwa[ ]aš"
"<U+1E2A>UR.SAG","ša-<U+2E22>lu-wa-an-ta<U+2E23>","","KUB 40.105 Rs. 11'",591,"<U+1E2A>attuša","sjh.","(Bo 6091)","Šaluwanta"
"<U+1E2A>UR.SAG","ša-lu-wa-an-ta","","KBo 2.1 III 13",527,"<U+1E2A>attuša","jh.","(Bo 1)","Šaluwanta"
"<U+1E2A>UR.SAG","ša-lu-wa-an-ta-aš","","KBo 2.1 III 16",527,"<U+1E2A>attuša","jh.","(Bo 1)","Šaluwanta"
"—","ša-lu-wa-an-ta","<U+1E2A>UR.SAG-i","KBo 12.59 I 2'",682,"HaH","jh.","(148/t)","Šaluwanta"
"KUR","ša-lu-wa-an-ti-ya-aš","","KBo 70.109 III 35''",527,"Bkaya","jh.","(Bo 97/7)","Šaluwanta"
"<U+2E22><U+1E2A>UR.SAG<U+2E23>","<U+2E22>ša-lu-wa-an-ta<U+2E23>","","KUB 1.15 III 13",613,"<U+1E2A>attuša","jh.","(Bo 430)","Šaluwanta"
"<U+1E2A>UR.SAG","ša-lu-wa-an-da-aš","","KUB 2.1 I 45'",682,"<U+1E2A>attuša","sjh.","(VAT 7485)","Šaluwanta"
"<U+1E2A>UR.SAG","<U+2E22>ša-lu<U+2E23>-w[a-","","KUB 2.1 III 38",682,"<U+1E2A>attuša","sjh.","(VAT 7485)","Šaluwanta"
"<U+1E2A>UR.SAG","ša-lu-wa-a[n-","","Bo 6007 11'",682,"<U+1E2A>attuša","sjh.","(Bo 431)","Šaluwanta"
"<U+1E2A>UR.SAG","ša-am-ma-a<U+1E2B>-<U+1E2B>a",NA,"Bo 3435 III? 11'",655,"<U+1E2A>attuša","jh.","(Bo 3243)","Šamma<U+1E2B>a"
"URU","ša-am-ma-<U+1E2B>a",NA,"KBo 3.4 III 45'",61,"<U+1E2A>attuša","jh.","(Bo 8245)","Šamma<U+1E2B>a"
"URU","ša!-am-ma-<U+1E2B>[a",NA,"KUB 12.45 8'",528,"<U+1E2A>attuša","jh.","(Bo 3294)","Šamma<U+1E2B>a"
"[<U+1E2A>UR.SA]G","ša-pa-na-an-na",NA,"KBo 16.53 Vs. 6",824,"Bk. E","jh.","(1600/c)","Šapana"
"<U+1E2A>UR.SAG","ša-pa-[",NA,"KBo 34.138 4'",562,"Bk.","jh.","(291/a)","Šapana"
"URU","za-ba-ar-aš-na","KI","KBo 1.5 IV 49",41,"Bk. E *","mh.","(Bo 10408)","Šaparaššana"
"<U+1E2A>UR.SAG","ša-pa-ra-a[š-","","KUB 57.87 II 10",389,"Bk. H","jh.","(372/n)","Šaparaššana"
"URU","ša-pa-ra-aš-ša-na-aš","","KUB 57.87 II 11",389,"Bk. H","jh.","(372/n)","Šaparaššana"
"URU","ša-pa-ra-aš-ša-na","","KUB 39.57 IV 6'",449,"HaH","sjh.","(463/t)","Šaparaššana"
"KUR","ša-pár-ra","","KUB 48.93 10'",590,"<U+1E2A>attuša","jh.","(Bo 3342)","Šaparaššana"
"KUR","ša-pár-ra","","KUB 48.93 10'",590,"<U+1E2A>attuša","jh.","(Bo 3342)","Šaparaššana"
"KUR","ša!-pár-ra-na!","","KUB 48.93 11'",590,"<U+1E2A>attuša","jh.","(Bo 3342)","Šaparaššana"
"KUR","ša!-pár-ra-na-aš-ša","","KUB 48.93 12'",590,"<U+1E2A>attuša","jh.","(Bo 3342)","Šaparaššana"
"br.","š]a-p[ár-r]a-aš-ša-na-ya","","KUB 48.93 14'",590,"<U+1E2A>attuša","jh.","(Bo 3342)","Šaparaššana"
"KUR","ša-pár-ra-aš-ša-na","","KUB 48.93 9'",590,"<U+1E2A>attuša","jh.","(Bo 3342)","Šaparaššana"
"URU","ša-pa-ra-aš-[","","KUB 51.41 7'",470,"<U+1E2A>attuša","jh.","(Bo 1113)","Šaparaššana"
"<U+1E2A>UR.SAG","ša-ri-ya-ni",NA,"KBo 16.32 IV! 6'",212,"Bk. D","jh.","(780/f)","Šariyana"
"br.","-y]a-an-na",NA,"KUB 3.119 Rs. 5'",62,"T.I","jh.","(Bo 69/730)","Šariyana"
"<U+1E2A>UR.SAG","ša-ri-ya-na",NA,"KBo 5.9 IV 11",62,"T.I","jh.","(456/z)","Šariyana"
"br.","š]a-ri-ya-na",NA,"KUB 27.14 III 7",705,"<U+1E2A>attuša","jh.","(Bo 5508)","Šariyana"
"<U+1E2A>UR.SAG","ša-ri-ya-na",NA,"KBo 1.4 IV 28'",53,"T.I","k.A.","(2015/g)","Šariyana"
"br.","ša-re-eš?-ša","","Bo 5665 r. Kol 11'",712,"<U+1E2A>attuša","sjh.","(Bo 5665)","Šarišša"
"URU","ša-ri-iš-ša","","HT 8 13'",76,"<U+1E2A>attuša","jh.","(Bo 7159)","Šarišša"
"URU","ša-ri-iš-ša-a-[","","2064/g Rs. 12'",222,"T.I","mh.","(2064/g)","Šarišša"
"[UR]U","ša-ri-[","","KBo 8.27 Vs. 3'",222,"Bk. D","mh.","(162/k)","Šarišša"
"URU","ša-a-ri-iš-ša-a-i","","1312/u Rs. 4'",222,"T.I","mh.","(1312/u)","Šarišša"
"URU","ša-a-r[i-","","1312/u Rs. 5'",222,"T.I","mh.","(1312/u)","Šarišša"
"URU","ša-ri-iš-ša-i","KI","Bo 90/722 Vs. 26",222,"Oberstadt","mh.","(Bo 90/722)","Šarišša"
"URU","ša-a-ri-iš-ša","KI","Bo 90/750 Vs. 3",222,"Oberstadt","mh.","(Bo 90/750)","Šarišša"
"URU","ša-a-ri-iš-ša","KI","Bo 90/750 Vs. 7",222,"Oberstadt","mh.","(Bo 90/750)","Šarišša"
"URU","ša-a-ri-iš-ša-a-i","","VAT 7463 Rs. 31",222,"<U+1E2A>attuša","mh.","(VAT 7463)","Šarišša"
"URU","ša-a-ri-iš-ša-a-i","","VAT 7463 Rs. 33",222,"<U+1E2A>attuša","mh.","(VAT 7463)","Šarišša"
"URU","ša-ri-eš-ši-ya","","ABoT 1.56 II 8'",256,"<U+1E2A>attuša","sjh.","(AnAr 8361)","Šarišša"
"URU","ša-ri-iš-ša","","KBo 1.2 Rs. 20'",51,"<U+1E2A>attuša","k.A.","(VAT 13024)","Šarišša"
"URU","ša-a-ri-iš-ša","","KBo 1.58 4'",238,"<U+1E2A>attuša","jh.","(VAT 7416d)","Šarišša"
"br.","š]a-ri-iš-ša-za[","","KBo 2.7 Vs. 1'",526,"Bk. E *","sjh.","(Bo 10)","Šarišša"
"br.","š]a-ri-iš-ša","","KUB 40.52 IV 9'",389,"Bk. H","jh.","(372/n)","Šarišša"
"br.","š]a-ri-iš-ša-aš","","KBo 11.40 I 12'",682,"Bk. K","jh.","(173/p)","Šarišša"
"URU","<U+2E22>ša?<U+2E23>-ri-iš-ša-za","","KBo 12.8 IV 17'",20,"HaH","sjh.","(43/t)","Šarišša"
"br.","]-ri-iš-ša","","KBo 5.3 I 45",42,"T.I","jh.","(455/u)","Šarišša"
"URU","ša-ri-iš-ša","","KUB 23.82 Vs. 2",268,"T.I","mh.","(984/z)","Šarišša"
"URU","ša-ri-e[š-","","KUB 21.1 IV 6",76,"T.I","jh.","(1382/u)","Šarišša"
"br.","-r]i-iš-ša","","KBo 22.71 I 2'",378,"T.I","jh.","(Bo 69/832)","Šarišša"
"<U+1E2A>UR.SAG","ša-a-ri-iš-ša","","KBo 17.88 III 19'",591,"Bk. A","mh.","(1920/c)","Šarišša"
"br.","-r]i-eš-ša","","KBo 26.213 II 3'",530,"T.I","jh.","(460/u)","Šarišša"
"URU","ša-ri-eš-ša","","KBo 26.213 II 5'",530,"T.I","jh.","(460/u)","Šarišša"
"URU","ša-a-ri-iš-[","","KBo 17.89 V 9",664,"Bk. A","mh.?","(1329/c)","Šarišša"
"<U+1E2A>UR.SAG","ša-ri-i[š-","","KBo 45.6 5'",591,"HaH","jh.","(123/t)","Šarišša"
"br.","-i]š-ša","","KBo 22.39 III 13'",62,"T.I","jh.","(456/z)","Šarišša"
"URU","š[a-","","KBo 51.136 Vs. 3'",636,"T.I","jh.","(416/u)","Šarišša"
"URU","ša-ri-iš-š[a","","Fragment I 73",381,"T.I","jh.","(844/v)","Šarišša"
"URU","ša-ri-iš-ša","","KUB 6.45 I 73",381,"T.I","jh.","(844/v)","Šarišša"
"URU","ša-ri-eš-ša","","KBo 1.1 Rs. 42'",51,"T.I","k.A.","(Bo 69/299)","Šarišša"
"URU","ša-ri-iš-ša","","KUB 2.1 I 49'",682,"<U+1E2A>attuša","sjh.","(VAT 7485)","Šarišša"
"URU","ša-ri-iš-ša","","KUB 6.46 II 38",381,"<U+1E2A>attuša","jh.","(VAT 7512)","Šarišša"
"URU","ša-ri-iš-ša","","KUB 6.46 II 38",381,"<U+1E2A>attuša","jh.","(VAT 7512)","Šarišša"
"URU","ša-ri!-iš-{ša}","","KUB 14.13 I 6",378,"<U+1E2A>attuša","sjh.","(Bo 2050)","Šarišša"
"URU","ša-ri-iš-ša","","KUB 14.13 I 7",378,"<U+1E2A>attuša","sjh.","(Bo 2050)","Šarišša"
"URU","ša-ri-iš-ša","","KUB 19.50 IV 5",69,"<U+1E2A>attuša","jh.","(Bo 413)","Šarišša"
"[UR]U","ša-ri-iš-ša","","KUB 20.99 I 7",636,"<U+1E2A>attuša","jh.","(Bo 2342)","Šarišša"
"URU","ša-a-ri-iš-ša","","KUB 20.99 III 20'",636,"<U+1E2A>attuša","jh.","(Bo 2342)","Šarišša"
"br.","š]a-ri-iš-ša","","KUB 26.48 4'",88,"T.I *","jh.","(Bo 1416)","Šarišša"
"URU","ša-ri-iš-ša","","KUB 27.1 I 54",712,"<U+1E2A>attuša","jh.","(Bo 2033)","Šarišša"
"br.","]-ri-eš-ša","","KUB 31.83 Rs. 2'",69,"<U+1E2A>attuša","jh.","(Bo 7030)","Šarišša"
"br.","š]a-ri-e-eš-ša","","KUB 35.140 Vs.? 4'",636,"<U+1E2A>attuša","jh.","(Bo 2339a)","Šarišša"
"URU","ša-ri-eš-[","","KBo 1.4 IV 8",53,"T.I","k.A.","(2015/g)","Šarišša"
"<U+1E2A>UR.SAG","ša-ri-eš-ša","","KUB 40.101 Rs.2",682,"<U+1E2A>attuša","sjh.","(Bo 431)","Šarišša"
"—","ša-ri-ša","","KUB 46.37 Rs. 28",570,"<U+1E2A>attuša","sjh.","(Bo 665)","Šarišša"
"URU","ša-ri-i[š-","","KUB 59.24 3'",664,"<U+1E2A>attuša","jh.","(Bo 3185)","Šarišša"
"URU","ša-ri-eš-ša-ma-kán","","KuSa 1/1.1 I 11",636,"Kusakli A","sjh.","(KuT 19)","Šarišša"
"URU","-r]i-eš-ša","","KuSa 1/1.1 I 2",636,"Kusakli A","sjh.","(KuT 19)","Šarišša"
"URU","ša-ri-eš-ša-ma-kán","","KuSa 1/1.1 I 9",636,"Kusakli A","sjh.","(KuT 19)","Šarišša"
"[U]RU","ša-a-ri-iš-ša","","KuSa 1/1.2 I 2",636,"Kusakli A","sjh.","(KuT 6)","Šarišša"
"<U+2E22>URU<U+2E23>","š]a-r[i-eš]-ša","","KuSa 1/1.2 IV? 9'",636,"Kusakli A","sjh.","(KuT 6)","Šarišša"
"URU","ša-ri-e[š-","","KuSa 1/1.3 Rs. 10",526,"Kusakli A","sjh.","(KuT 31)","Šarišša"
"URU","ša-re-eš-ša","","VSNF 12.113 Rs. 10'",527,"<U+1E2A>attuša","sjh.","(VAT 7684)","Šarišša"
"<U+1E2A>UR.SAG","ša-ri-iš-ši-ya",NA,"KBo 12.31 IV 6'",132,"HaH","sjh.","(443/s)","Šariššiya"
"<U+1E2A>UR.SAG","šar-la-im-mi-iš",NA,"Bo 86/299 I 48",106,"Oberstadt","sjh.","(Bo 86/299)","Šarlaimi"
"<U+1E2A>UR.S[A]G","šar-la-i-mi",NA,"KBo 3.26 Vs. 13' + Bo 6676 2'",591,"<U+1E2A>attuša","sjh.","(Bo 305)","Šarlaimi"
"<U+1E2A>UR.SAG","š[ar-",NA,"KBo 14.90 II 4",694,"Bk. A","mh.","(133/q)","Šarlaimi"
"<U+1E2A>UR.SAG","šar-la-a-i-ma-aš",NA,"KBo 24.36 9'",694,"Bk. A","jh.","(92/b)","Šarlaimi"
"<U+1E2A>UR.SAG","š[ar-",NA,"KBo 46.249 Vs.? 9'",694,"Bk. H","mh.?","(94/n)","Šarlaimi"
